1990,Oregon,Female,14
1990,Pennsylvania,Female,58
1990,Rhodes Island,Female,4
1990,South Carolina,Female,64
1990,South Dakota,Female,1
1990,Tennessee,Female,55
1990,Texas,Female,194
1990,Utah,Female,4
1990,Vermont,Female,2
1990,Virginia,Female,55
1990,Washington,Female,14
1990,West Virginia,Female,11
1990,Wisconsin,Female,25
1990,Wyoming,Female,2
1991,Alabama,Female,44
1991,Alaska,Female,4
1991,Arizona,Female,17
1991,Arkansas,Female,41
1991,California,Female,202
1991,Colorado,Female,23
1991,Connecticut,Female,7
1991,Delaware,Female,6
1991,District of Columbia,Female,10
1991,Georgia,Female,75
1991,Hawaii,Female,1
1991,Idaho,Female,2
1991,Illinois,Female,113
1991,Indiana,Female,15
1991,Kansas,Female,12
1991,Kentucky,Female,37
1991,Louisiana,Female,37
1991,Maryland,Female,46
1991,Massachusetts,Female,5
1991,Michigan,Female,73
1991,Minnesota,Female,9
1991,Mississippi,Female,36
1991,Missouri,Female,46
1991,Montana,Female,5
1991,Nebraska,Female,8
1991,Nevada,Female,9
1991,New Hampshire,Female,2
1991,New Jersey,Female,30
1991,New Mexico,Female,5
1991,New York,Female,82
1991,North Carolina,Female,76
1991,Ohio,Female,56
1991,Oklahoma,Female,34
1991,Oregon,Female,10
1991,Pennsylvania,Female,64
1991,South Carolina,Female,44
1991,South Dakota,Female,1
1991,Tennessee,Female,41
1991,Texas,Female,184
1991,Utah,Female,8
1991,Vermont,Female,1
1991,Virginia,Female,56
1991,Washington,Female,25
1991,West Virginia,Female,9
1991,Wisconsin,Female,21
1991,Wyoming,Female,2
1992,Alabama,Female,48
1992,Alaska,Female,3
1992,Arizona,Female,26
1992,Arkansas,Female,22
1992,California,Female,202
1992,Colorado,Female,16
1992,Connecticut,Female,14
1992,Delaware,Female,2
1992,District of Columbia,Female,9
1992,Florida,Female,100
1992,Georgia,Female,66
1992,Hawaii,Female,5
1992,Idaho,Female,5
1992,Illinois,Female,98
1992,Indiana,Female,29
1992,Iowa,Female,4
1992,Kansas,Female,14
1992,Kentucky,Female,21
1992,Louisiana,Female,53
1992,Maryland,Female,28
1992,Massachusetts,Female,7
1992,Michigan,Female,74
1992,Minnesota,Female,12
1992,Mississippi,Female,31
1992,Missouri,Female,29
1992,Montana,Female,4
1992,Nebraska,Female,7
1992,Nevada,Female,8
1992,New Jersey,Female,33
1992,New Mexico,Female,7
1992,New York,Female,54
1992,North Carolina,Female,61
1992,North Dakota,Female,2
1992,Ohio,Female,45
1992,Oklahoma,Female,23
1992,Oregon,Female,11
1992,Pennsylvania,Female,52
1992,Rhodes Island,Female,4
1992,South Carolina,Female,36
1992,South Dakota,Female,1
1992,Tennessee,Female,53
1992,Texas,Female,157
1992,Utah,Female,5
1992,Virginia,Female,51
1992,Washington,Female,18
1992,West Virginia,Female,13
1992,Wisconsin,Female,28
1993,Alabama,Female,39
1993,Alaska,Female,7
1993,Arizona,Female,22
1993,Arkansas,Female,21
1993,California,Female,210
1993,Colorado,Female,22
1993,Connecticut,Female,9
1993,Delaware,Female,2
1993,District of Columbia,Female,10
1993,Florida,Female,98
1993,Georgia,Female,68
1993,Hawaii,Female,3
1993,Idaho,Female,4
1993,Illinois,Female,74
1993,Indiana,Female,20
1993,Iowa,Female,2
1993,Kansas,Female,2
1993,Kentucky,Female,27
1993,Louisiana,Female,53
1993,Maine,Female,4
1993,Maryland,Female,30
1993,Massachusetts,Female,13
1993,Michigan,Female,65
1993,Minnesota,Female,15
1993,Mississippi,Female,29
1993,Missouri,Female,35
1993,Nebraska,Female,7
1993,Nevada,Female,7
1993,New Hampshire,Female,2
1993,New Jersey,Female,30
1993,New Mexico,Female,5
1993,New York,Female,86
1993,North Carolina,Female,64
1993,North Dakota,Female,3
1993,Ohio,Female,54
1993,Oklahoma,Female,23
1993,Oregon,Female,17
1993,Pennsylvania,Female,46
1993,South Carolina,Female,48
1993,South Dakota,Female,2
1993,Tennessee,Female,47
1993,Texas,Female,159
1993,Utah,Female,7
1993,Vermont,Female,1
1993,Virginia,Female,46
1993,Washington,Female,17
1993,West Virginia,Female,10
1993,Wisconsin,Female,25
1993,Wyoming,Female,3
1994,Alabama,Female,56
1994,Alaska,Female,4
1994,Arizona,Female,31
1994,Arkansas,Female,30
1994,California,Female,154
1994,Colorado,Female,17
1994,Connecticut,Female,11
1994,Delaware,Female,1
1994,District of Columbia,Female,5
1994,Florida,Female,80
1994,Georgia,Female,72
1994,Hawaii,Female,3
1994,Idaho,Female,6
1994,Illinois,Female,66
1994,Indiana,Female,26
1994,Iowa,Female,4
1994,Kentucky,Female,8
1994,Louisiana,Female,65
1994,Maine,Female,1
1994,Maryland,Female,31
1994,Massachusetts,Female,7
1994,Michigan,Female,79
1994,Minnesota,Female,9
1994,Mississippi,Female,29
1994,Missouri,Female,30
1994,Nebraska,Female,4
1994,Nevada,Female,13
1994,New Hampshire,Female,1
1994,New Jersey,Female,31
1994,New Mexico,Female,6
1994,New York,Female,61
1994,North Carolina,Female,64
1994,North Dakota,Female,1
1994,Ohio,Female,61
1994,Oklahoma,Female,32
1994,Oregon,Female,10
1994,Pennsylvania,Female,44
1994,Rhodes Island,Female,4
1994,South Carolina,Female,38
1994,South Dakota,Female,1
1994,Tennessee,Female,42
1994,Texas,Female,164
1994,Utah,Female,5
1994,Virginia,Female,43
1994,Washington,Female,23
1994,West Virginia,Female,15
1994,Wisconsin,Female,26
1995,Alabama,Female,39
1995,Alaska,Female,3
1995,Arizona,Female,25
1995,Arkansas,Female,25
1995,California,Female,161
1995,Colorado,Female,18
1995,Connecticut,Female,7
